text,label
مشهد گلدی,0
خیرال,0
مهدال,0
ابخش,0
ناز گل,1
محمد اسماعییل,0
ابقا,1
رژا,1
محمدذاکر,0
خو,0
محمدسهیل,0
عنایت الله,0
کیانا,1
قوچ محمد اقا,0
داران,0
پفک,0
گل نشان,1
نورانی,1
بیبی سلطان,1
اهسان,0
عفت,1
انار,1
ابوالفضل العباس,0
غلام قادر,0
مخیتار,0
لایق,0
با یرامعلی,0
محجوبه,1
امیرا,1
حافظعلی,0
قیبری,0
الیقان,0
سعادت اله,0
عبدالواجب,0
نظیره,1
بسی,1
روشنه,1
بهبمن,0
ساویز,0
منیژه,1
سعد یار,0
قزشید,1
ریبر,0
قربان گلی,0
عبد الخضر,0
سا لار,0
گلبان,1
حوری نسا,1
مهرابی,0
عبا صلت,0
سیمین,1
حسسین,0
موبین,0
ناردانه,1
فرخونده,1
عبدالصالخ,0
حکیمه خاتون,1
سبته,0
عبد الحنان,0
آرمینا,1
علی	اصقر,0
صفیه بانو,1
آصفه,1
اسلامی,0
امیر کیوان,0
عالمه,1
علی گشاد,0
ماشا له,0
ماه بیکم,1
عارز دردی,0
زننب,0
حریره,0
توفیق,0
اقول امان,0
الیت محمد,0
الناز سادت,1
سرمد,0
طهورا,0
لاله زر,1
حاجی بی بی,1
همراء,1
حیبا,0
حالوب,0
اغولتاج,1
عبدالرشد,0
ضر غام,0
طواق گل,0
پیران,0
طلایی,1
آی جهان,1
تاری وردی,1
علیر ضا,0
اسلام,0
براتقلی,0
نظام,0
چوبین,0
عبدالاحد,0
حزب الله,0
سعیدالدین,0
فرزینه,0
امیرفرزاد,0
نروز علی,0
عبذالرحمن,0
عطییه,1
ژیبا,1
آبتین آی,0
قاریاقدی,0
میر نعمت,0
تیبه,1
سلطان علی,0
املیا,0
اقا	بابا,0
محدم,0
برزویه,0
وحورا,1
محمدباسط,0
محمد خالق,0
نرجیس,1
میر نقی,0
ایواز,1
شریف,0
ملک محمود,0
تحسان,0
فری برز,1
فرببرز,0
غلام افضل,0
پروین بانو,1
یسن,0
نخشین,1
مزیده,0
محرمع,1
مزید,0
فیروز محمد,0
ایلیار,1
موءدب,1
الله مراد,0
تاجی,1
عبد الولی,0
خادما,0
حنا,1
سغیده,0
نازلو,1
فریدمن,1
رنا,0
گل اوغلان,1
علاء,0
محمد خان,0
امیر کاظم,0
زیران,0
عارف علی,0
ابوالقضل,0
هاجر بی بی,1
محبعلی,0
جیب الا,0
نورس,0
شیرین علی,0
فارق,1
مخمد حسین,0
پتی محمد,0
میالد,0
قربان محمد,0
دل آراء,1
ساجدین,0
غالم رضا,0
مظفر,0
معزدالدین,0
اسماعبل,0
داد رحمن,0
رسل,0
خزران,0
عبد المعرف,0
ال یار,0
مقدید,0
محیل,0
ابراهیم بگ,0
سد عابد,0
نمصرت,0
مژدگان,1
جبراءیل,0
میر مرتضی,0
عرازدردی,0
عبدل کاظم,0
میرمححمد,0
سمن ناز,1
مشکی,0
عبد الرزاق,0
پاطریس,0
نویل,0
حاج خلیل,0
باغش علی,0
کاندیدا,0
نجات الله,0
امی,1
محمد مرادا,0
فرح	یاد,1
اصرافیل,0
احمداقا,0
عصکت,0
دعیر,0
عاشور بردی,0
هامون,0
سجادعلی,0
حاج عبدالله,0
گرگین,0
جو کلی,0
عبدالعی,0
تایب,1
هاله,1
امیر آقا,0
چیان,0
سمزر,0
خرو,0
زهدی,0
افدس,1
ناهد,1
شیر کو,0
رفیقه,1
تکه دردی,0
اندیشه,0
ابواصلت,0
سوش,1
بهوش,1
آلمارا,1
انه مراد,1
شهربانر,0
تورات,0
آرمان,0
فریبز,0
بیکم جان,0
اذردوخت,1
ابو عمار,0
کا مر ا ن,0
امیر بحرام,0
روز گل,0
عبد ال,0
اغطم,1
علیشا,0
ایمان اله,0
صدر الله,0
حسمه,0
نهی,0
عبداللله,0
عبدالنصیر,0
ابو الفضل,0
باور جان,1
یقیه,0
منصور الدین,0
بی بی مر یم,1
میر حافظ,0
نصیبه,1
فاطمه سادا ت,1
جانمحمد,0
گل لاله,1
ناژین,1
صغفرعلی,0
غدیرعلی,0
میر,0
مجاهده,1
نیسم,1
حامی,0
علی اغا,0
نهروان,0
بی باک,1
ملاییکه,1
ففتحعلی,0
باس,0
فر خی,0
فضل کرم,0
صو نا,0
خان اوقلان,0
حناء,1
عسنان,0
کشکول علی,0
هامیه,0
اکبر علی,0
نفشه,1
ماندی,1
پروانه,1
جهانریز,0
تقی الله,0
حابر,0
میر محمد حسین,0
ملیحه,1
زاگروس,0
بهار,1
میر جمعه,0
ملیه,1
میرزامحمد,0
گل حسرت,1
محمد صفا,0
گل برار,1
غفران,0
عزیزافاق,1
محمد هوزی,0
گرگان,0
ایتاج,0
میرم بیگ,1
ملوکان,1
علایرضا,0
کرم الله,0
شهنواز,0
راد علی,0
بمان جان,0
مجاور,0
سرورالملوک,1
شاندیز,1
عبدالشمس,0
میرشاهین,0
جباربردی,0
ژورژ,0
فرخ لقا,0
دارس,0
یسوب,0
گله خانم,1
یا سیین,0
اغول نازک,1
عای اصغر,0
ع باس,0
هتف,0
بایض,0
فرهند,0
امجد,0
عاشورعلی,0
امیر باقر,0
گرمان,0
شرف تاج,1
فایقه,1
گاعذار,0
محمد چمران,0
آغگل,1
میرخلیل,0
حا فظعلی,0
هیژا,0
بیوکخانوم,1
زینت طلا,1
مهر جهان,0
ارزوم,1
ایاذ,0
مه یار,1
یوسف بردی,0
انابل,1
مهران پور,0
بالااوغلان,0
غریزه,1
افشبن,0
زهدا,0
ثلاله,1
عبدالمحمود,0
محمد شورش,0
حیران,1
میرافضل,0
عبالحامد,0
حاج ابوالفضل,0
طلب,0
پیر محمد,0
محمد شیخ,0
بیات الله,0
یحی,0
غلاورضا,0
سروره,1
بیگ محمد,0
غیضعلی,0
فرج على,0
صیادالله,0
بوچان,0
عباله,0
نظاره,1
حسین پاشا,0
بحجت,0
کیان دخت,1
آقامحمد,0
بیرامعلی,0
مهمد مهدی,0
ی ابراهیم,0
وجی الله,0
سمای,1
عباست,0
سار محمد,0
گیلان دخت,1
صاحب داد,1
علای الدین,0
کلمران,0
گل نسا,1
دلیل,0
سیا مک,0
آذر بی بی,1
عظمی,1
میرنوید,0
اغول بولدی,0
حنانه,1
حاجیمراد,0
امانقلی,0
عز یزاله,0
مهین,1
دایانچ,0
یکتاش,0
یوکابد,0
بیرمعلی,0
گل طوطی,1
علی ویردی,0
عبدالودود,0
امابنین,1
انو شیروان,0
ماحمود,0
لفمان,0
خدا ویردی,0
نیت اله,0
صدیفه,0
عبدالصادق,0
بهرام سعید,0
ماریه,1
صحبت اله,0
اععظم,1
سهیال,0
رشادت,0
قدرت,0
سهبلا,1
کارزان,1
محمد بخش,0
ا میر,0
هیراد,0
عاصمه,1
زهرانساء,1
قدم رضا,0
حیاته,0
ویگین,0
فر یبا,1
شاهیین,0
عبداالله,0
علی شیرین,0
آرزوی,1
نمام,1
سوایبه,0
میر فرزاد,0
ذلفعلی,0
اغدس,1
آنامولام,1
یخانه,0
فرزین طلا,1
عروشا,0
عبدلناصر,0
کامبیزط,0
مبینا,1
فاریاب,0
یونسی,0
ماندان,1
ارین دخت,1
کثوم,1
خوحه بزدی,0
پیرک,0
سرداد,0
محمد سراب,0
مرزعلی,0
خان شیرین,1
علی ماشاالله,0
پری ماه,1
علی جمعه,0
طاقان بی بی,1
میر زا علی,0
علی گل,0
نارملا,1
ترب,1
عمار یاسر,0
محجمد رضا,0
اکرم خانم,1
بهار ال,1
نفیسا,0
آنا بیکم,1
سمیر محمود,0
میر سامع,0
مهشام,0
صونا تاج,1
امیرکاوه,0
ام سلم,1
ضهراب,0
زرا,1
گو هر,1
وفیه,1
عزتیه,0
سماوات,1
مارینا,1
مصلح,0
گیلدا,1
شمال,0
صفرگل,1
عبداجلال,0
امیر مسعود,0
محمود مصطفی,0
محر م,0
قدیر,0
انصاف,0
نصال,0
حمیثد,0
شاه پرک,1
حسیم,0
خلیل الله,0
سالاربیک,0
اکبر خدا,0
محد باقر,0
فهمینه,1
ناسیه,0
خانلی,0
رقیه خاتن,1
مژه,1
فرحناز,1
خانعلی,0
صادنا,1
فر نگیس,1
اذنعلی,0
محمد انور,0
ابولفظل,0
عیامین,0
دانقطار,0
امیر ساسان,0
دخیل,0
یدالاه,0
نصرتعلی,0
مختار رضا,0
هاجر ختون,1
انجه,0
نیلا,1
محرعلی,0
حمود,0
جان گل,1
خالمراد,0
خا نمحمد,0
جنگی,0
ژیر,0
سیران,0
یمشیک,0
محسنن,0
ای لار,1
کولاله,1
علی نظر,0
بلوار,0
کاکل,0
محیالدین,0
کناس,0
قدرت مراد,0
مراد جلدی,0
فحت,0
میرالهویردی,0
چیاکو,0
محمد یعقوب,0
عینی اله,0
خزه,0
شدیده,0
حمید زضا,0
آق بابک,0
قامتعلی,0
قاطمه,1
لیاقی,1
سرکیز,1
میر مهرداد,0
مسطوره,1
محمد اوات,0
عواد,0
ابو خالد,0
الهتم,1
حمشت الله,0
میدینه,0
مبنا,1
قپونعلی,0
اله,0
بانونساد,1
آخشین,0
محمد متین,0
ونوشه,1
پ یمان,0
جنگعلی,0
بدین,0
ایضا گل,1
میرحاتم,0
فراست,0
دلمیا,0
ریبوار,0
محمددرت اله,0
ژینا,1
غواض,1
نظام الدین,0
محسن حسین,0
حبیبالاه,0
سمایع,1
حخسن,0
امیرفرخ,0
صیاد الاه,0
علی گدا,0
موید,0
هندرین,0
اکبراقا,0
میربهنام,0
سمیه,1
محمدستار,0
عزیز آقا,0
مایلی,1
نصرااله,0
سلامت,0
عتیق الرحمن,0
یگان,0
روشنک,1
سبیده,1
فرضعلی,0
صدف,1
شیناز,1
ا م البنین,1
بهشت,1
اغا گل,0
فردی,0
عبداکلریم,0
عشقی,0
هایله,1
ظزیفه,1
غزنفر,0
محنا,0
علی کرم,0
داودعلی,0
آتمان,1
پریویز,1
خانم آقا,1
یاخجی خانم,1
افاد,1
قاسمعتی,0
آیدغدی,0
مریم ال,1
گلزر,1
فضل الله,0
پناهلی,0
مترضی,0
اوروجعلی,0
ساینا,1
رغیه,0
مفرا لدین,0
آمیتیس,1
محمدجاهد,0
احمد تقی,0
شاه رخ,0
میر شفیع,0
پرسا,1
محمد جواد,0
بی بی عریزه,1
پرنیان,1
ذولفقار,0
نقی,0
فرهم,0
نعیامت,0
قسمتعلی,0
روزبه,0
میربابک,0
ساکار,0
فرهاد,0
رنگین,1
فردیس,1
جهان سلطان,0
کریم بردی,0
نظامعلی,0
ارازجان,0
امیر شاهرخ,0
قاضی مراد,0
افظل,1
زواره,1
مهاجره,1
علی	رضا,0
طیبعلی,0
بیرا م گلدی,0
امام بردی,0
افاقعلی,0
خیر انساء,1
نرجس,1
میر معصوم,0
ایویب,0
ماشاله,0
آقاویس,0
مسا,0
غوس الدین,0
رحمن قلی,0
علی ععسکر,0
کورورش,0
شمسی خانم,1
نازلی لی,1
حاج گلدی,0
مراد بی بی,1
الیاس,0
شیرعلم,0
احمد اقا,0
ابکار,0
سلطنه,0
منصوری,0
عبدالواهاب,0
جیبه,0
شهمار,0
کرشمه,0
عاشور علی,0
حلم نصر,0
سمرا,0
عبدالاهد,0
امیر توحید,0
آوار,1
محمدیاسر,0
به فرین,0
غلام عباس,0
شهبر,1
نامهر,0
پرشنگ,0
امیر حامد,0
حمیرا,1
ماه نو,1
میر عبدالله,0
خوبیار,0
استفاء,0
سبحانعلی,0
سعادت علی,0
انا محمد,1
کیسان,0
علی الله,0
مصصلفی,0
ذبیحه,1
ثمینه,1
گل زاده,1
شکوه الله,0
جماال,0
اخمد,0
شهیر,0
نوبه,0
شیخ,0
خاتون جان,1
محمدسلطان,0
محمدی رضا,0
علی لصغر,0
اسهعیل,0
هبراهیم,0
سولم علی,0
عبدالمتین,0
لولیتا,1
کامیلا,1
هاجره,1
امیر مهدی,0
زنون,0
میر کورش,0
ید الله,0
دینمحمد,0
نار خانم,1
مطلبعلی,0
عبدالو هاب,0
سااسان,0
بهشاد,1
فرنگ,1
صمد الله,0
افت,1
نعمنت اله,0
نواز الله,0
ماهناز,1
محمد حین,0
منزر,0
بگ رضا,0
رسمی جان,1
نام اور,0
امنقلی,0
صفورال,1
بهاردالدین,1
صیادعلی,0
پیرتک,0
نوربی بی,1
بی بی رحیمه,1
ایونا,0
کاکالی,0
ظهیر,0
امن اله,0
زبیع,0
حمیری,0
نارینکل,1
جمالیه,1
شمسی جهان,1
حکیم الله,0
یزدانفر,0
محمدانور,0
امی حسین,1
آنه طواق,1
قدزت اله,0
دلارام,1
خرمعلی,0
احمد مهدی,0
علمدار,0
هندیه,0
کرامت اله,0
زرین دوست,1
عترت,1
جمال ادین,0
فارحه,0
شاه سلطان,0
صفرا,1
امه گل,1
ملایک,0
پری ناز,1
خانمزاده,1
گل ملک,1
نیکتا,0
منانه,0
پرشیا,0
نارنجه,1
عایله,1
میرزاعلی محمد,0
پام,0
حفیظ اله,0
نجابت,0
کلثم,1
امیدجان,0
پایماز,0
نهدی,0
بسام,0
قیدار علی,0
فطمه نسا,1
جعقر,0
محمدمصطفی,0
بهرام وردی,0
بهرام حسینی,0
میرآرش,0
هونگ,0
میرزاآقا,0
فراله,0
فردین,0
عشیشیه,1
سربلند,1
عراز سلطان,1
مرادخان,0
نیک محمد شه,0
جاسب,0
بعیا,0
ملا قلی,0
مشد قلی,0
علی اوسد,0
بایز,0
نرگس بانو,1
چمن ناز,0
کردستان,0
حکم الله,0
فاییک,0
نثار احمد,0
پرهان,0
هاشمیه بیگم,1
جملی,0
مححمد علی,0
حاج دردی,0
جما لدین,0
ضعیم,0
راید,0
خان اقلان,0
حشمتاله,0
سعدان,0
بالاوردی,0
صالح برری,0
طارود,0
فراح دخت,1
کامله,1
ژوزفین,0
توماچ,0
سیمان,0
راسطو,0
زاهدالدین,0
شعباد,0
نیالا,0
عبدالوهدی,0
امیر مصطفی,0
ابوالفض,0
کاوش,0
نوری,0
سولماس,1
مشروطه,0
اسا,0
عاشور مراد,0
غیبت اللهه,0
میرنعیم,0
مالک,0
گوران,0
منو جهر,0
یارحسن,0
مهدیث,1
دانشور,0
علی بمان,0
ذاود,0
التافت,1
احسان الدین,0
قارینه,0
عبدی,0
مهنار,1
شاهیده,0
نیکروح,1
ریزه بانو,1
امیراشکان,0
رمیاز,0
مشتبی,0
ساحر,1
صو لت,1
عنبرپری,1
قوانچ,0
مهروزه,1
الفات,0
اسای,0
صبر گل,0
ایرین,1
حسین عباس,0
هادی جواد,0
مسحاب,0
ماشالا,0
میر خدام,0
سرمیناز,1
میفر,0
امید,0
عبدل زهرا,0
نجاتعلی,0
گلباغ,1
عطاء اله,0
ربایه,0
نعبمه,1
آلتین آی,0
نظر قلیچ,0
جاسم,0
فریروز علی,0
کا ظم,0
کل عنبر,1
عبدالرفیع,0
محمد حنیفه,0
روح انگیز,1
محمدجابر,0
طلعت,1
حاجی نعمت,0
شیانه,1
نزهت ال,1
تاج سر,1
ماه رو,1
تعمت اله,0
منیراحمد,1
وهید,0
صفیحه,1
وجید,0
عمراله,0
خوجه,0
حوری,1
کلثوم,1
شازده,0
ایوی,0
ابلفضل,0
ایلی,1
محدرضا,0
یکسارا,0
طواق تاج,1
عنبر,1
میسم,0
مه سیما,1
سدیه,0
عزیزی,0
میر بابک,0
شهربانی,0
دراس,0
جلال الدین,0
گلرخ,1
اخلاق,0
صاحب جهان,1
شافیه,0
پروا ن,1
نیما,0
داوود علی,0
نایله,1
ابو المحمد,0
طیبه بیگم,1
هانی الرضا,0
جدنا,0
آغا محمد,0
فاظیه,1
شاه نور,0
سام الدین,0
عبدالکبیر,0
نجیفه,1
دسته گل,1
شاه ترم,1
عراز مراد,0
رفیده,0
آغامادر,0
حفصه,1
فیاض علی,0
دلدار,1
عبد الغادر,0
بهریش,0
تاج بی بی,1
شاید,0
هواله,1
اربابی,0
فیله,1
قصی,1
میرزای,0
عبدالحیم,0
قیل,0
مشرف,1
ارشاد,0
علامحسین,0
شهیار,0
علاءالدین,0
مایکل,0
ابول,0
پری سیما,1
نمیا,0
یداللله,0
مریان,1
سلاسه,0
اللهقلی,0
نازقید,1
اسنا,1
میررضی,0
صفیه,1
رهنا,1
عوره,0
نوشیر,0
ایلکا,1
خبیب,0
عبدرالرحمان,0
رکشانا,1
انوشیراوان,0
مهستا,1
گردی,0
ارد,0
عبدالهاشم,0
ذهید,0
امیر اسعد,0
کفی,0
اتهره,1
اتالوالله,0
عبدالماجد,0
هیوب,0
چوگان علی,0
لهراسب,0
عزیز بانو,1
رزیه,1
مانداتا,1
قزنی,1
حجر,1
انه قلی,1
سپند,0
رازی,0
هنگامه,1
طلا,1
ادیس,0
مطلق,0
درین,0
ایشانقلی,0
رجب محمد,0
حمدان,0
نادر الله,0
شبنم ال,1
صورت,1
قلیچ تقان,0
مسیود,0
نرجس خاتون,1
روان بخش,0
ربیع اله,0
هله,1
آستارام,1
ماه جوین,1
عبدالر حمان,0
دولت تاج,1
خاکی زاوی,0
فلامرز,0
شریفعلی,0
شکوه الزمان,1
هاینه,0
ضافر,0
حاجی ربیع,0
عبد اللله,0
نیک بخش,0
آمان باغی,0
مهربانو,1
مراد گلدی,0
جمالر,0
سما,1
پانیتا,1
فرشید رضا,0
فر یبرز,0
عدالکریم,0
ابر ناز,1
بگ مراد,0
قجرخانم,1
گل فیروزه,1
فضیل,0
محبوبه خاتون,1
بیزن,0
عبدااله,0
میررمضان,0
الیزا,1
غیب قلی,0
علی تقی,0
یاسن,0
خوش ناز,1
زرنشان,1
آراس,1
ارتیق بی بی,1
محمد اعظم,0
رویین,0
داشقلی,0
واچیک,0
مصیود,0
ناز باجی,1
آمانج,0
حعفر,0
فلوریا,1
والا,0
علی فتاح,0
نضمه,1
شاهدخت,1
نور	الدین,0
افزون,1
محمد فایق,0
ساقر,1
هما خانم,1
نوشا,0
یو سف,0
وارتیقس,0
گله,1
محمودذ,0
هتادی,0
می خوش,1
همه گل,1
ایوالحسن,0
حسنیه جهان,1
شازمان,0
مهرادا,0
ابوب,0
ساری,0
امیر موسی,0
میخک ناز,1
مهرزاد امیر,0
سلسه,0
امیر عبداله,0
ابو طا لب,0
حاج علی,0
ناصر قلی خان,0
شهریار,0
جمیله بی بی,1
شانلی,1
الام,0
محس,0
فرخ روز,0
کلشوم,1
هامک,1
زیاق,0
زیرالله,0
تکذ,0
زریان,1
کیف سرو,1
مهساال,1
قرهاد,0
صفر گل,0
عبدااه,0
بهمن یار,0
بای محمد,0
نثرالله,0
متیبه,0
مخدی,0
عاشورگلدی,1
